,Pitcher,NinetyFive,Five,Median Control,Pis,Mus,Covariances
100,"Bibee, Tanner",6.442443627,10.72073117,8.72266737,[0.35443235 0.64556765],"[[0.23643831 2.65347008],[0.67941401 1.51434985]]","[[[0.266544 -0.09081952],[-0.09081952 0.23883921]]:[[0.30622735 -0.00764467],[-0.00764467 0.43818303]]]"
50,"Sborz, Josh",6.96475156,10.87846301,8.756949742,[0.48629272 0.51370728],"[[0.36935583 2.54812448],[0.64411185 1.37479192]]","[[[0.28090616 -0.19319444],[-0.19319444 0.41873198]]:[[0.38442858 -0.23058527],[-0.23058527 0.33001295]]]"
3,"Sears, JP",8.451928461,10.77190853,8.77123706,[0.30841516 0.69158484],"[[0.21155662 2.803565],[-0.40791816 1.76735977]]","[[[0.34537125 -0.01908476],[-0.01908476 0.18251953]]:[[0.42908609 0.09265218],[0.09265218 0.35632991]]]"
89,"Barria, Jaime",7.206584527,10.42356269,8.775477841,[0.22746245 0.77253755],"[[-0.07969888 2.80660227],[0.65217011 1.82931036]]","[[[0.18673608 -0.07616097],[-0.07616097 0.22018313]]:[[0.36094867 0.01828998],[0.01828998 0.40494716]]]"
69,"Canning, Griffin",6.033439319,10.40626847,8.779342019,[0.45512016 0.54487984],"[[0.81872663 1.5700513],[0.28924514 2.48789738]]","[[[0.23042192 -0.12476557],[-0.12476557 0.50761301]]:[[0.18306959 -0.07123536],[-0.07123536 0.44190293]]]"
25,"Greinke, Zack",6.109414157,10.35163589,8.9835089,[0.65513021 0.34486979],"[[0.38282419 1.94513049],[1.26005626 1.86642738]]","[[[0.26492478 -0.15496445],[-0.15496445 0.52591879]]:[[0.18993766 -0.18449713],[-0.18449713 0.42408802]]]"
30,"Walker, Ryan",5.830097087,11.28060253,9.051499035,[0.27827494 0.72172506],"[[-0.23020593 2.15541757],[1.0335787 1.70773597]]","[[[0.19122934 0.00201045],[0.00201045 0.36458883]]:[[0.44285681 -0.0852924],[-0.0852924 0.34668443]]]"
86,"Blackburn, Paul",5.959233151,9.151831431,9.12861361,[1.],[[1.04161017 1.74254237]],"[[[0.31945095 -0.19685113],[-0.19685113 0.46923945]]]"
42,"Payamps, Joel",7.534761086,11.64039982,9.152141694,[0.73996964 0.26003036],"[[0.1280078 1.87737143],[1.23912559 0.81261132]]","[[[0.42747202 -0.04689323],[-0.04689323 0.31281432]]:[[0.24576761 0.00701367],[0.00701367 0.20747136]]]"
70,"Bello, Brayan",6.828839753,11.25846325,9.152334085,[0.25869433 0.74130567],"[[1.05890843 0.98484063],[0.54519786 2.10887256]]","[[[0.40422772 0.04325549],[0.04325549 0.13157574]]:[[0.54428561 -0.11746553],[-0.11746553 0.29894776]]]"
41,"Clevinger, Mike",7.935451593,11.66714552,9.284078622,[0.64076841 0.35923159],"[[0.40197072 2.36637719],[0.93238802 1.12177864]]","[[[0.45602128 -0.15792334],[-0.15792334 0.35664834]]:[[0.38505714 -0.00729456],[-0.00729456 0.20988884]]]"
66,"Medina, Luis",6.36085518,11.55989369,9.440193944,[0.25015444 0.48342705 0.26641851],"[[0.55842711 2.01935804],[0.55400618 1.90379059],[1.42711991 0.71450587]]","[[[0.55806975 -0.48887393],[-0.48887393 0.58444428]]:[[0.44249651 0.03046669],[0.03046669 0.34172939]]:[[0.3435583 -0.00907272],[-0.00907272 0.11722485]]]"
45,"Farmer, Buck",5.812861348,9.506459475,9.452638835,[1.],[[0.79083019 1.87460377]],"[[[0.3353588 -0.20403627],[-0.20403627 0.4537315]]]"
104,"Faedo, Alex",6.005534149,9.609390706,9.57427104,[1.],[[0.48052174 1.57195652]],"[[[0.34308942 -0.2118745],[-0.2118745 0.45117413]]]"
39,"Megill, Tylor",6.637742306,10.28137323,9.596402514,[0.87175278 0.12824722],"[[0.49190819 1.73926726],[1.56063222 1.42611637]]","[[[0.30152724 -0.12408711],[-0.12408711 0.49116322]]:[[0.05131877 0.15294218],[0.15294218 0.5003751]]]"
28,"Rogers, Tyler",6.377979708,9.704227716,9.656742986,[1.],[[0.72174757 2.73006472]],"[[[0.43936882 0.12631186],[0.12631186 0.40783336]]]"
93,"Jackson, Luke",8.941791373,11.09353677,9.739631431,[0.73955717 0.26044283],"[[-0.34456754 1.94567298],[0.68628763 1.37550729]]","[[[0.28342486 0.00701857],[0.00701857 0.52966443]]:[[0.15478965 0.01686981],[0.01686981 0.49413083]]]"
0,"Houck, Tanner",6.421649538,9.766533135,9.740003587,[1.],[[0.58980645 1.89203226]],"[[[0.54581838 -0.21923864],[-0.21923864 0.33082429]]]"
5,"Brebbia, John",7.066644562,9.764350558,9.743697153,[1.],[[0.54184549 1.7451073]],"[[[0.37384094 -0.15718067],[-0.15718067 0.39732384]]]"
64,"Sale, Chris",8.126534519,11.87422802,9.791370871,[0.34255304 0.65744696],"[[-0.84924981 1.70376038],[0.35897387 1.98036123]]","[[[0.30444352 0.14822328],[0.14822328 0.44997797]]:[[0.49747169 0.12600314],[0.12600314 0.41206398]]]"
60,"Ginkel, Kevin",6.334316608,9.876392434,9.818354787,[1.],[[0.51139535 1.51895349]],"[[[0.27274479 -0.12833575],[-0.12833575 0.60106153]]]"
61,"Hoffman, Jeff",7.311551859,11.82455028,9.832375118,[0.64032866 0.35967134],"[[0.03816773 2.02726973],[1.14531482 1.40264106]]","[[[0.23940047 -0.26726407],[-0.26726407 0.70410286]]:[[0.12516969 -0.11840921],[-0.11840921 0.60040954]]]"
83,"Bard, Daniel",7.395301947,9.985354387,9.914246144,[1.],[[0.23569106 2.3845935]],"[[[0.58696129 -0.09408915],[-0.09408915 0.31383396]]]"
46,"Abreu, Bryan",7.152166106,12.17828317,9.95198941,[0.27628966 0.72371034],"[[0.24081988 2.88512871],[0.53778727 1.54152897]]","[[[0.4522012  -0.09070401],[-0.09070401 0.1631776]]:[[0.5018296 -0.20275244],[-0.20275244 0.36271107]]]"
29,"Grove, Michael",6.080371499,10.08846816,10.04830765,[1.],[[0.59358108 1.62317568]],"[[[0.31704628 -0.23761002],[-0.23761002 0.55037808]]]"
18,"Barlow, Scott",6.369183578,10.10275985,10.06192203,[1.],[[0.64096774 1.65798387]],"[[[0.41328797 -0.15417144],[-0.15417144 0.39391629]]]"
107,"Manning, Matt",6.551589857,10.12437012,10.09755966,[1.],[[0.31511864 2.24261017]],"[[[0.35063344 -0.1126737],[-0.1126737 0.53323385]]]"
77,"Garrett, Braxton",7.479096334,10.43692372,10.40571166,[1.],[[-0.39064748 1.38242206]],"[[[0.47630873 0.26951812],[0.26951812 0.51447691]]]"
106,"Gore, MacKenzie",7.031573337,11.8073229,10.41562419,[0.83174916 0.16825084],"[[-0.55558158 1.69743399],[-0.78518629 3.12471059]]","[[[0.33656702 0.1560234],[0.1560234 0.68644386]]:[[0.40302286 0.15274841],[0.15274841 0.11080326]]]"
57,"Davidson, Tucker",6.88963017,10.55771151,10.49290386,[1.],[[-0.01255319 1.92676596]],"[[[0.34078172 0.06735217],[0.06735217 0.62907224]]]"
17,"Cosgrove, Tom",7.286462327,10.71876605,10.68587879,[1.],[[0.06502024 2.30190283]],"[[[0.54897256 0.17064915],[0.17064915 0.41290386]]]"
48,"Weems, Jordan",7.29810623,10.81326705,10.77442407,[1.],[[0.55674074 2.05381481]],"[[[0.34501556 -0.16077275],[-0.16077275 0.64204756]]]"
68,"Hudson, Dakota",8.381258789,10.87653203,10.83574957,[1.],[[0.69486842 1.63057018]],"[[[0.58108125 -0.3185133],[-0.3185133 0.55833006]]]"
16,"Castro, Miguel",6.733395039,10.93831126,10.9026797,[1.],[[0.44864238 1.9457947]],"[[[0.66192532 -0.21239048],[-0.21239048 0.3675055]]]"
6,"Moreta, Dauri",6.39831895,11.19345838,11.15153428,[1.],[[0.1690404 2.11287879]],"[[[0.3382723 -0.2334086],[-0.2334086 0.7683412]]]"
111,"Blanco, Ronel",6.657135037,11.28783155,11.26407632,[1.],[[0.75892241 2.0724569]],"[[[0.33306148 -0.2658577],[-0.2658577 0.81427729]]]"
43,"Díaz, Alexis",7.815925279,11.32735962,11.28529169,[1.],[[0.57809524 1.8356044]],"[[[0.75216807 -0.31908163],[-0.31908163 0.43235824]]]"
96,"Kopech, Michael",9.082445947,11.35349098,11.31636982,[1.],[[0.41215789 1.94007895]],"[[[0.54259476 -0.30630543],[-0.30630543 0.6137181]]]"
21,"Tonkin, Michael",6.908771509,11.48451056,11.38599176,[1.],[[0.47767932 1.73012658]],"[[[0.70116397 -0.27346764],[-0.27346764 0.42622166]]]"
113,"Manoah, Alek",7.679501534,11.45247432,11.40768932,[1.],[[0.57409962 1.55551724]],"[[[0.61730871 -0.34255595],[-0.34255595 0.49162113]]]"
15,"Javier, Cristian",7.562785033,11.86784189,11.83264531,[1.],[[0.7357561 1.97341463]],"[[[0.42222933 -0.27909356],[-0.27909356 0.81096934]]]"
36,"Hernandez, Jose",7.577034233,12.42410509,12.39619361,[1.],[[-0.15845238 2.14730159]],"[[[0.36944821 0.21269545],[0.21269545 0.94229372]]]"
