,Pitcher,NinetyFive,Five,Median Control,Pis,Mus,Covariances
14,"Irvin, Cole",5.908764111835788,9.82113269615857,8.124121742904858,[0.22281236 0.77718764],"[[-0.63927535  1.95234761]
 [ 0.13377978  2.80832651]]","[[[ 0.15196028 -0.08461916]
  [-0.08461916  0.14611874]]

 [[ 0.28559915 -0.082097  ]
  [-0.082097    0.32231471]]]"
50,"Lyles, Jordan",6.838387266348093,10.771070252675308,8.124554933352838,[0.42418194 0.41803491 0.15778315],"[[-0.03517719  2.48520228]
 [ 0.17619985  3.59508624]
 [-0.88423149  3.30752972]]","[[[ 0.46649069  0.03108053]
  [ 0.03108053  0.22126734]]

 [[ 0.25085624 -0.03303559]
  [-0.03303559  0.22356595]]

 [[ 0.10367871 -0.0651105 ]
  [-0.0651105   0.26463363]]]"
49,"Flexen, Chris",5.907695059631496,10.43817121578727,8.152327549877485,[0.18492497 0.64128147 0.17379356],"[[-0.73588299  3.9271397 ]
 [-0.32784551  2.61507303]
 [ 0.50358135  2.85737923]]","[[[ 0.20259187  0.09491411]
  [ 0.09491411  0.1691407 ]]

 [[ 0.20405273  0.04660541]
  [ 0.04660541  0.36043697]]

 [[ 0.05400195 -0.05043568]
  [-0.05043568  0.53335725]]]"
16,"Suter, Brent",6.383090556835632,10.736285659526049,8.164229123346605,[0.45577501 0.54422499],"[[-0.08965816  2.19100442]
 [ 0.01287385  3.49459215]]","[[[0.34406987 0.0661408 ]
  [0.0661408  0.24281386]]

 [[0.31390705 0.05594039]
  [0.05594039 0.25353947]]]"
8,"López, Reynaldo",5.975183035321548,11.118100677103927,8.177555033855036,[0.2706607 0.1567301 0.5726092],"[[-1.01244676  2.98691139]
 [-0.80436184  1.84448402]
 [ 0.07577754  2.63513558]]","[[[ 0.1429917   0.01692994]
  [ 0.01692994  0.13847202]]

 [[ 0.05899479 -0.03616572]
  [-0.03616572  0.15405409]]

 [[ 0.19056568 -0.15089322]
  [-0.15089322  0.55574264]]]"
97,"Gray, Sonny",6.186359182348254,11.004288493000946,8.199771799552959,[0.52340149 0.32349191 0.15310659],"[[ 0.38134625  3.05119644]
 [-0.40678906  2.3809621 ]
 [ 0.79092808  1.64632333]]","[[[ 0.27020677 -0.17130339]
  [-0.17130339  0.42293548]]

 [[ 0.14105464 -0.04555982]
  [-0.04555982  0.36677324]]

 [[ 0.1643256   0.03842148]
  [ 0.03842148  0.23501044]]]"
96,"Garcia, Luis",5.92848842435188,10.069062353114926,8.210016008765548,[0.49766828 0.50233172],"[[-0.49641073  2.94219532]
 [-0.01736592  1.9939509 ]]","[[[ 0.23143505 -0.00501721]
  [-0.00501721  0.36428429]]

 [[ 0.24583888 -0.0158913 ]
  [-0.0158913   0.32585026]]]"
45,"Hudson, Daniel",6.008590472193276,9.685192051451807,8.227302130731452,[0.76886839 0.23113161],"[[-0.37243312  2.29184655]
 [-0.22546682  3.50022817]]","[[[ 0.29845003 -0.10914073]
  [-0.10914073  0.31591058]]

 [[ 0.3563763  -0.13393266]
  [-0.13393266  0.10750144]]]"
112,"Berríos, José",6.435108899619381,10.43077191213333,8.248888138937923,[0.39890597 0.1239398  0.47715423],"[[ 0.4195978   2.61029038]
 [-0.39248343  3.90619515]
 [-0.55799065  2.75042946]]","[[[ 0.22913434 -0.07452201]
  [-0.07452201  0.31549949]]

 [[ 0.44628666 -0.03589226]
  [-0.03589226  0.04370063]]

 [[ 0.30872269 -0.02987456]
  [-0.02987456  0.3107209 ]]]"
123,"Boxberger, Brad",6.595036252421769,10.335387098894225,8.260313020023059,[0.11416594 0.22682195 0.48699775 0.17201436],"[[-1.27454284  2.57863616]
 [-0.34435914  3.32650644]
 [-0.05258999  2.32444338]
 [ 0.18564398  2.57432496]]","[[[ 0.04873733 -0.06381977]
  [-0.06381977  0.42005284]]

 [[ 0.48010617  0.15629129]
  [ 0.15629129  0.17474021]]

 [[ 0.33039456 -0.12698995]
  [-0.12698995  0.30197593]]

 [[ 0.410154    0.1814561 ]
  [ 0.1814561   0.1456996 ]]]"
73,"Pagán, Emilio",6.251567648577045,10.138634950501396,8.281519319266543,[0.3229179 0.6770821],"[[-0.58594811  3.36627599]
 [-0.12707541  2.37089131]]","[[[ 0.21700752 -0.01169864]
  [-0.01169864  0.20627017]]

 [[ 0.33757043  0.05948831]
  [ 0.05948831  0.3494934 ]]]"
48,"Sewald, Paul",5.659705191869802,10.334209494193344,8.28310645485594,[0.72869623 0.27130377],"[[-0.45757008  2.8693171 ]
 [ 0.47076519  2.08380857]]","[[[ 0.37149892 -0.05562969]
  [-0.05562969  0.29120158]]

 [[ 0.26287792 -0.05011481]
  [-0.05011481  0.11541117]]]"
81,"Sulser, Cole",5.33561317069055,9.66325793133126,8.297807276329305,[0.58266627 0.41733373],"[[-0.10339059  2.64640411]
 [-0.17156509  3.62735851]]","[[[ 0.17097964 -0.10066202]
  [-0.10066202  0.4431812 ]]

 [[ 0.23336204 -0.01003753]
  [-0.01003753  0.31455656]]]"
133,"Harvey, Matt",6.965354543780522,10.243054593366146,8.321398028596649,[0.7148961 0.2851039],"[[ 0.526159    2.73856813]
 [-0.52385065  3.14514221]]","[[[0.24747055 0.00996751]
  [0.00996751 0.37742574]]

 [[0.12803319 0.05344586]
  [0.05344586 0.33195034]]]"
18,"Keller, Mitch",6.000308492988793,11.044886217705795,8.350184773589488,[0.31580027 0.68419973],"[[ 0.42202714  2.18881488]
 [-0.29478856  3.39976079]]","[[[ 0.17325152  0.01136242]
  [ 0.01136242  0.21645463]]

 [[ 0.28862156 -0.07342262]
  [-0.07342262  0.4035814 ]]]"
3,"Morton, Charlie",6.24382821430346,10.374504012076073,8.366840106520867,[0.40018942 0.30505166 0.29475891],"[[-0.73470799  2.78997999]
 [ 0.24980514  2.15992037]
 [-0.47702605  2.99039425]]","[[[ 0.21516829 -0.15480957]
  [-0.15480957  0.35583025]]

 [[ 0.24611444 -0.01588258]
  [-0.01588258  0.21475818]]

 [[ 0.44532733  0.08410373]
  [ 0.08410373  0.2694598 ]]]"
75,"Gallegos, Giovanny",6.22762669359544,10.780077372208046,8.38311652686706,[0.64265244 0.35734756],"[[-0.32598627  2.55421919]
 [-0.32667503  3.65093178]]","[[[ 0.27023768 -0.06814046]
  [-0.06814046  0.31646166]]

 [[ 0.34886887 -0.08671629]
  [-0.08671629  0.19560722]]]"
57,"Stripling, Ross",6.028477650419234,10.550792495869954,8.389527825599192,[0.45177904 0.54822096],"[[-0.39137696  2.22415483]
 [-0.37056599  3.39831229]]","[[[0.22454081 0.01226721]
  [0.01226721 0.29296448]]

 [[0.26254142 0.0657907 ]
  [0.0657907  0.3717243 ]]]"
124,"Gutierrez, Vladimir",6.342443810681299,10.676039069335099,8.403716670847631,[0.43232368 0.30367641 0.26399991],"[[-0.43433749  2.46630516]
 [ 0.50495904  2.80773228]
 [-0.14898453  3.56327091]]","[[[ 0.19120471 -0.05764187]
  [-0.05764187  0.3058261 ]]

 [[ 0.17123878 -0.1794961 ]
  [-0.1794961   0.5884322 ]]

 [[ 0.55816643 -0.15623381]
  [-0.15623381  0.24074654]]]"
27,"Pivetta, Nick",6.093835300803554,9.996040529006253,8.416428282643345,[0.25601707 0.74398293],"[[-0.37911259  3.5859331 ]
 [ 0.19091752  2.58906852]]","[[[ 0.18905251 -0.02443615]
  [-0.02443615  0.19241437]]

 [[ 0.26904302  0.03764833]
  [ 0.03764833  0.42884594]]]"
69,"Lynn, Lance",6.366726332564293,11.15564000780925,8.440463759379881,[0.12411971 0.46174199 0.4141383 ],"[[-0.41520867  3.86241462]
 [ 0.35408019  2.63991012]
 [-0.80307258  2.78098981]]","[[[ 0.10994484 -0.03083698]
  [-0.03083698  0.1004488 ]]

 [[ 0.23809196  0.0246029 ]
  [ 0.0246029   0.42490052]]

 [[ 0.26106517  0.00960907]
  [ 0.00960907  0.37843883]]]"
44,"Hill, Tim",6.172809609479762,9.971230669912547,8.452347918496484,[0.39516015 0.60483985],"[[0.66870494 3.39271697]
 [0.03056271 2.66742852]]","[[[ 0.23841822 -0.01078347]
  [-0.01078347  0.27228665]]

 [[ 0.38155626 -0.08236995]
  [-0.08236995  0.24942671]]]"
61,"Houck, Tanner",5.83263446217129,10.842240156786676,8.471960368804002,[0.60574194 0.39425806],"[[-0.70702181  3.2162981 ]
 [ 0.36419438  2.36320219]]","[[[0.45191117 0.04527536]
  [0.04527536 0.23384645]]

 [[0.35776235 0.04292856]
  [0.04292856 0.16177294]]]"
138,"Bauer, Trevor",6.287637547893621,11.101244451441833,8.52444137624979,[0.47242807 0.52757193],"[[ 0.23450036  2.18241147]
 [-0.38829027  3.36467043]]","[[[ 0.2436488  -0.00521987]
  [-0.00521987  0.38624699]]

 [[ 0.25977888 -0.03456255]
  [-0.03456255  0.31987254]]]"
42,"Hoffman, Jeff",6.751000812529786,11.72807016081572,8.543972623688557,[0.34688759 0.27825927 0.37485314],"[[ 0.10301824  3.68226183]
 [-0.35447954  3.01037675]
 [ 0.41441969  2.03736489]]","[[[ 0.51651205 -0.18195634]
  [-0.18195634  0.30705522]]

 [[ 0.17530633 -0.0431172 ]
  [-0.0431172   0.15373664]]

 [[ 0.38513957 -0.04197389]
  [-0.04197389  0.24157438]]]"
15,"Urquidy, José",6.057099706619123,9.769404943148094,8.585142920334697,[0.80964789 0.19035211],"[[-0.15915045  2.63199777]
 [-0.0825607   3.79301576]]","[[[ 0.4051664  -0.05438045]
  [-0.05438045  0.2521708 ]]

 [[ 0.35874981 -0.08404157]
  [-0.08404157  0.09486486]]]"
17,"Buehler, Walker",6.4875659971356345,10.442100890645548,8.587524011449371,[0.34956649 0.65043351],"[[-0.16485713  3.69578138]
 [-0.21272209  2.4978915 ]]","[[[ 0.38024094 -0.09256315]
  [-0.09256315  0.18342636]]

 [[ 0.31915621 -0.05053022]
  [-0.05053022  0.35181822]]]"
100,"Wittgren, Nick",5.919334754104289,10.098330766572976,8.589508532547597,[0.26783851 0.73216149],"[[-0.07764645  3.31539796]
 [-0.35674457  2.18840858]]","[[[ 0.47739345 -0.01990054]
  [-0.01990054  0.14617765]]

 [[ 0.44906839 -0.13693312]
  [-0.13693312  0.2600589 ]]]"
10,"Cease, Dylan",6.660499815519052,11.543184227109748,8.65860795199345,[0.26680017 0.51014702 0.22305281],"[[ 0.76363996  2.87713954]
 [-0.30650521  3.25833802]
 [-0.03604086  1.8679946 ]]","[[[ 0.11744647 -0.12379747]
  [-0.12379747  0.63649473]]

 [[ 0.20577263 -0.04022256]
  [-0.04022256  0.45323415]]

 [[ 0.38069548  0.02077941]
  [ 0.02077941  0.22454386]]]"
70,"Alcantara, Sandy",6.568530660261549,10.226238595666908,8.663178281909927,[0.65720988 0.34279012],"[[-0.31708587  3.24810842]
 [ 0.4250504   2.46603748]]","[[[ 0.43703975 -0.05473203]
  [-0.05473203  0.32857776]]

 [[ 0.29853113  0.03839536]
  [ 0.03839536  0.2439368 ]]]"
114,"Rogers, Trevor",6.2178619011371286,10.204172842449514,8.673289586748593,[0.77837148 0.22162852],"[[-0.4545921   2.14009152]
 [ 0.55877975  2.74077079]]","[[[ 0.30986326 -0.019616  ]
  [-0.019616    0.35061487]]

 [[ 0.15475271 -0.07144715]
  [-0.07144715  0.383594  ]]]"
134,"Keller, Brad",6.808440788869172,11.487310512248225,8.717482185906054,[0.53236897 0.46763103],"[[ 0.33323787  2.53580676]
 [-0.34216433  3.69310263]]","[[[0.29693946 0.01303872]
  [0.01303872 0.38600941]]

 [[0.31075883 0.02255794]
  [0.02255794 0.28653331]]]"
25,"Foltynewicz, Mike",5.965592278582068,10.700771085449585,8.721547336922645,[0.46256557 0.53743443],"[[-0.60008491  2.69486206]
 [ 0.41601097  2.75114623]]","[[[ 0.22637666 -0.04837458]
  [-0.04837458  0.48559309]]

 [[ 0.16817875 -0.05389421]
  [-0.05389421  0.33453967]]]"
28,"Finnegan, Kyle",6.332063443912516,10.897130813920624,8.726038252685033,[0.32395011 0.67604989],"[[-0.77580083  3.34402192]
 [-0.04194104  2.35589674]]","[[[0.2231364  0.10815522]
  [0.10815522 0.33645699]]

 [[0.36269827 0.02509194]
  [0.02509194 0.35959584]]]"
140,"Glasnow, Tyler",6.1967716298450455,9.979609609785175,8.769468830283847,[0.16206484 0.83793516],"[[ 0.73051263  1.94316594]
 [-0.04998758  2.79966147]]","[[[ 0.03105675  0.05236357]
  [ 0.05236357  0.1948097 ]]

 [[ 0.18336073 -0.09082792]
  [-0.09082792  0.52265342]]]"
37,"Jax, Griffin",6.571891667151754,10.457489288567697,8.795138227787199,[0.85057282 0.14942718],"[[ 0.1373034   2.43140856]
 [-0.49403405  3.68345297]]","[[[ 0.39368658 -0.00370121]
  [-0.00370121  0.33792061]]

 [[ 0.21384495  0.00554417]
  [ 0.00554417  0.08100215]]]"
20,"Wacha, Michael",6.496068504051301,10.966033116347182,8.806131210612694,[0.23881228 0.76118772],"[[-0.29214631  1.85895382]
 [-0.01983845  3.15098811]]","[[[ 0.28055011 -0.15940551]
  [-0.15940551  0.2216271 ]]

 [[ 0.26321013 -0.15096891]
  [-0.15096891  0.37923341]]]"
105,"Montas, Frankie",6.620684049120106,10.677238333479988,8.812465620893516,[0.44548341 0.55451659],"[[-0.10495186  3.23493907]
 [ 0.32577635  2.24507607]]","[[[ 0.3402385  -0.03310434]
  [-0.03310434  0.29721325]]

 [[ 0.36983779  0.04120202]
  [ 0.04120202  0.25555968]]]"
77,"Crowe, Wil",6.747108470672856,12.299292696608862,8.868937002329657,[0.5065618  0.36782973 0.12560847],"[[-0.298467    1.87111555]
 [-0.40220592  3.31953767]
 [ 0.67374994  2.53781672]]","[[[ 0.42370167 -0.16362005]
  [-0.16362005  0.39444503]]

 [[ 0.35167748 -0.01751709]
  [-0.01751709  0.34432422]]

 [[ 0.16286731  0.01243634]
  [ 0.01243634  0.0403134 ]]]"
122,"Ohtani, Shohei",6.34153017090069,10.951037098177228,8.875125526489313,[0.49626839 0.50373161],"[[ 0.04664509  1.92459213]
 [-0.42236554  3.06048028]]","[[[ 0.39593497 -0.10494071]
  [-0.10494071  0.26588338]]

 [[ 0.36632051 -0.11710341]
  [-0.11710341  0.29995635]]]"
115,"Ruiz, José",6.070929755701728,10.594449732292889,8.899046000926667,[0.60924459 0.39075541],"[[-0.07806887  2.17570733]
 [-0.28014835  3.3275933 ]]","[[[ 0.34971419  0.03372256]
  [ 0.03372256  0.31434541]]

 [[ 0.35827544 -0.05882562]
  [-0.05882562  0.2637694 ]]]"
135,"Bundy, Dylan",5.969084167361765,10.292786763627781,8.924461258819244,[0.59805165 0.40194835],"[[-0.57892366  3.19491702]
 [ 0.33676365  2.62019828]]","[[[0.23830912 0.00489411]
  [0.00489411 0.46118798]]

 [[0.21133624 0.06266527]
  [0.06266527 0.35002866]]]"
0,"Hembree, Heath",6.302610166788856,10.503549131529969,8.957776568358987,[0.43246379 0.56753621],"[[-0.71924027  2.8922584 ]
 [ 0.13798993  2.4612527 ]]","[[[0.29619016 0.0100769 ]
  [0.0100769  0.367391  ]]

 [[0.24429564 0.05452984]
  [0.05452984 0.49257051]]]"
118,"Bassitt, Chris",6.60055332163077,10.24129110674983,8.963897303605,[0.80646261 0.19353739],"[[ 0.02769117  2.9181238 ]
 [-0.07649067  4.11621893]]","[[[ 0.34029237 -0.06595203]
  [-0.06595203  0.32849497]]

 [[ 0.42414138 -0.00678021]
  [-0.00678021  0.0626729 ]]]"
91,"Voth, Austin",6.698598626212316,11.432318758642728,9.028843914756308,[0.48374862 0.51625138],"[[ 0.53621555  2.44190169]
 [-0.63824242  2.4203327 ]]","[[[ 0.21751664  0.00133325]
  [ 0.00133325  0.57382366]]

 [[ 0.25625054 -0.14490711]
  [-0.14490711  0.46162943]]]"
80,"Howard, Spencer",6.774170215325339,10.584319050428508,9.067472308297011,[0.24013158 0.75986842],"[[ 0.13788889  1.58119527]
 [-0.00779784  2.78027444]]","[[[ 0.45303324  0.00275113]
  [ 0.00275113  0.07932684]]

 [[ 0.39804537 -0.07450351]
  [-0.07450351  0.36875433]]]"
128,"Akin, Keegan",6.876424227079973,10.85877081797043,9.17019008382398,[0.32550803 0.67449197],"[[ 0.76007981  2.72577536]
 [-0.34176718  2.4826977 ]]","[[[0.12166976 0.08485539]
  [0.08485539 0.53810517]]

 [[0.22942459 0.04655742]
  [0.04655742 0.57185683]]]"
98,"Rodón, Carlos",6.005596056398597,9.339369361908785,9.277662701322528,[1.],[[-0.1055      2.82466667]],"[[[0.25333242 0.05098192]
  [0.05098192 0.41502672]]]"
6,"Widener, Taylor",6.42888985043408,11.036659937807329,9.321967460601808,[0.46549293 0.53450707],"[[ 0.47468393  2.76389816]
 [-0.65392037  2.70492271]]","[[[ 0.28395142 -0.12496961]
  [-0.12496961  0.43921902]]

 [[ 0.26648094 -0.04822137]
  [-0.04822137  0.4695906 ]]]"
126,"Hernández, Carlos",7.462801268488656,11.892794827618673,9.346419184209005,[0.57302699 0.42697301],"[[ 0.21198694  2.35982479]
 [-0.50981964  3.47294472]]","[[[0.3850621  0.06031503]
  [0.06031503 0.37576767]]

 [[0.36610886 0.11875257]
  [0.11875257 0.35208252]]]"
41,"Stratton, Chris",6.483290346603722,11.305289311701676,9.441392452688564,[0.73945266 0.26054734],"[[-3.39364993e-01  2.66174239e+00]
 [-3.21045634e-03  3.88126705e+00]]","[[[ 0.29984972 -0.15498093]
  [-0.15498093  0.61702271]]

 [[ 0.28831927 -0.14488756]
  [-0.14488756  0.17208694]]]"
62,"Germán, Domingo",6.960905719718015,10.734475500510147,9.472631368540942,[0.19666321 0.80333679],"[[ 0.8878285   2.85692561]
 [-0.3174979   2.77011827]]","[[[ 0.05021606 -0.0716237 ]
  [-0.0716237   0.53367213]]

 [[ 0.2725333  -0.01163639]
  [-0.01163639  0.50369372]]]"
125,"Brothers, Rex",7.337745544403068,12.214957750500977,9.472758170259533,[0.7728165 0.2271835],"[[ 0.06191915  2.7780033 ]
 [-0.73617177  1.35606389]]","[[[0.45549501 0.01194604]
  [0.01194604 0.41448077]]

 [[0.23476155 0.00546628]
  [0.00546628 0.17655311]]]"
83,"Gibson, Kyle",6.913227902178868,11.91498806733411,9.571983314810346,[0.41981528 0.58018472],"[[-0.53345721  3.03973718]
 [ 0.73218721  2.77825155]]","[[[ 0.22536988 -0.06186935]
  [-0.06186935  0.72057311]]

 [[ 0.23329617 -0.08114566]
  [-0.08114566  0.43500936]]]"
119,"Díaz, Edwin",6.843343551827903,11.171194779928012,9.603444185969163,[0.36492662 0.63507338],"[[-0.06101572  3.40596562]
 [-0.14878673  2.44956506]]","[[[ 0.474588   -0.06358137]
  [-0.06358137  0.2296409 ]]

 [[ 0.52551136 -0.02991793]
  [-0.02991793  0.20253859]]]"
60,"Gray, Josiah",7.221837559302697,11.100590074879145,9.619434387590694,[0.67312008 0.32687992],"[[-0.43061336  3.16127356]
 [ 0.42407366  2.61701591]]","[[[ 0.39411442  0.05498397]
  [ 0.05498397  0.47035544]]

 [[ 0.23946469 -0.03342078]
  [-0.03342078  0.26851445]]]"
93,"Eovaldi, Nathan",5.865236347077431,9.682240575005927,9.662987760011504,[1.],[[-0.02922078  2.8261039 ]],"[[[ 0.35743762 -0.10116363]
  [-0.10116363  0.4499053 ]]]"
110,"Romano, Jordan",6.692938603517996,10.907671201681504,9.678509065938119,[0.35599121 0.64400879],"[[-0.81232597  3.24604721]
 [ 0.04425011  2.90303431]]","[[[ 0.27792876 -0.08971384]
  [-0.08971384  0.39838266]]

 [[ 0.33675584 -0.07007216]
  [-0.07007216  0.48177084]]]"
40,"Patiño, Luis",5.9191874964909434,9.743539141013699,9.722204689446418,[1.],[[-0.06949198  2.65796791]],"[[[ 0.37443042 -0.08583239]
  [-0.08583239  0.46156211]]]"
65,"Ynoa, Huascar",6.936049471358611,11.44267978968873,9.731471558440496,[0.44055742 0.55944258],"[[-0.50806011  3.29168729]
 [-0.12758201  2.1907914 ]]","[[[0.40625673 0.0501883 ]
  [0.0501883  0.45450625]]

 [[0.30841617 0.07603073]
  [0.07603073 0.40618483]]]"
102,"Houser, Adrian",6.8764022682166495,11.243605574724635,9.758092935672419,[0.18506781 0.81493219],"[[0.342025   2.20775072]
 [0.06182377 3.49385684]]","[[[ 0.4343372  -0.04826438]
  [-0.04826438  0.13565711]]

 [[ 0.43522604 -0.09105463]
  [-0.09105463  0.42773305]]]"
4,"Estévez, Carlos",7.0667356318781085,11.233419781979315,9.839224565398155,[0.43866162 0.56133838],"[[-0.24855796  3.33250943]
 [-0.12351521  2.30732371]]","[[[0.3750879  0.02052868]
  [0.02052868 0.45024095]]

 [[0.3761069  0.02345062]
  [0.02345062 0.44962179]]]"
85,"Velasquez, Vince",6.717589806034667,10.89246441308499,9.847705173065528,[0.55612261 0.44387739],"[[-0.02378957  2.47034068]
 [-0.38472355  3.20422479]]","[[[ 0.41981351 -0.01976181]
  [-0.01976181  0.43731913]]

 [[ 0.30057314 -0.09565483]
  [-0.09565483  0.32514755]]]"
136,"Oviedo, Johan",6.7331036839271725,11.799933226063345,10.088275440718693,[0.65329136 0.34670864],"[[ 0.29139373  2.32803596]
 [-0.88715138  2.65769277]]","[[[ 0.40165605 -0.07431006]
  [-0.07431006  0.50332772]]

 [[ 0.39236438 -0.12479557]
  [-0.12479557  0.53598629]]]"
55,"Maton, Phil",6.266769084457568,10.328002292142083,10.295599209070666,[1.],[[-0.07853383  3.12575188]],"[[[ 0.51261577 -0.20297497]
  [-0.20297497  0.4787728 ]]]"
53,"Kaprielian, James",7.694219508967095,12.555863203542572,10.309026719764569,[0.60898387 0.39101613],"[[-0.1721447   3.27186521]
 [-0.72020436  2.0319394 ]]","[[[ 0.58164753 -0.1301113 ]
  [-0.1301113   0.38764324]]

 [[ 0.55414279 -0.12743243]
  [-0.12743243  0.22447494]]]"
68,"Kimbrel, Craig",6.769892633974549,10.36140220802078,10.319889119720957,[1.],[[0.03820717 2.92812749]],"[[[ 0.51032488 -0.21105674]
  [-0.21105674  0.44047678]]]"
59,"Robles, Hansel",6.489574206609776,10.585663485131978,10.541817800889689,[1.],[[-0.1657377   2.64647541]],"[[[ 0.45948939 -0.09589276]
  [-0.09589276  0.44711891]]]"
84,"Gonsolin, Tony",7.317189246729985,10.603249102137136,10.56228104132801,[1.],[[-0.11765957  2.38459574]],"[[[ 0.32393297 -0.12272948]
  [-0.12272948  0.56618499]]]"
51,"Stephan, Trevor",6.519743287426432,10.661625049148402,10.611706387522737,[1.],[[-0.32909091  2.81206897]],"[[[ 0.50628763 -0.15083292]
  [-0.15083292  0.52897979]]]"
54,"Stanek, Ryne",7.157017340081615,10.693664812738263,10.628142083356641,[1.],[[-0.32214545  2.93512727]],"[[[ 0.35663385 -0.03245191]
  [-0.03245191  0.58992998]]]"
78,"Karinchak, James",6.92472095673779,10.810670629161336,10.777124811796783,[1.],[[-0.1074124   3.03339623]],"[[[ 0.31983096 -0.01056539]
  [-0.01056539  0.62242774]]]"
139,"Dunn, Justin",7.7084922679856405,10.868702341196489,10.817558141653045,[1.],[[-0.28280335  2.6058159 ]],"[[[ 0.41942369 -0.20590211]
  [-0.20590211  0.53133412]]]"
74,"DeSclafani, Anthony",6.825217579621125,10.928403564191303,10.903196031981917,[1.],[[-0.02188295  3.05384224]],"[[[ 0.34207583 -0.04998157]
  [-0.04998157  0.67043687]]]"
35,"Manning, Matt",7.0746648113724255,11.433205618419375,11.371736391716418,[1.],[[0.00438127 2.73431438]],"[[[ 0.52495204 -0.12361723]
  [-0.12361723  0.49206566]]]"
58,"Manoah, Alek",7.148274127362788,11.46084120043064,11.43305197935756,[1.],[[-0.16110759  3.00870253]],"[[[ 0.48547098 -0.19549891]
  [-0.19549891  0.52012495]]]"
5,"Kinley, Tyler",7.699412025055952,11.838366971909384,11.795201222581593,[1.],[[-0.30456067  2.50200837]],"[[[ 0.38328773 -0.16086239]
  [-0.16086239  0.83648818]]]"
