,Pitcher,NinetyFive,Five,Median Control,Pis,Mus,Covariances
0,"Senga, Kodai",6.731723465382004,12.482893293340737,8.94100054334841,[0.40070379 0.11634647 0.34874772 0.13420201],"[[ 0.24921077  0.99832685]
 [ 0.52263189 -0.33090075]
 [-0.54426373  1.83798659]
 [-0.88730668  0.87326112]]","[[[ 0.29607194  0.07553573]
  [ 0.07553573  0.53704539]]

 [[ 0.27146092  0.10233929]
  [ 0.10233929  0.08993971]]

 [[ 0.34797356 -0.20386196]
  [-0.20386196  0.4071575 ]]

 [[ 0.12252608 -0.15605601]
  [-0.15605601  0.30587394]]]"
